Airline,SourceAirport,DestinationAirport,SourceAirport_City,SourceAirport_Country,SourceAirport_Latitude,SourceAirport_Longitude,SourceAirport_Altitude,DestinationAirport_City,DestinationAirport_Country,DestinationAirport_Latitude,DestinationAirport_Longitude,DestinationAirport_Altitude,Distance,FlyTime,Price
United Airlines,Portland International Airport,George Bush Intercontinental Houston Airport,Portland,United States,45.58869934,-122.5979996,31,Houston,United States,29.984399795532227,-95.34140014648438,97,2933.724166512733,4.013446235685696,368.4443945860044
United Airlines,Phoenix Sky Harbor International Airport,George Bush Intercontinental Houston Airport,Phoenix,United States,33.43429946899414,-112.01200103759766,1135,Houston,United States,29.984399795532227,-95.34140014648438,97,1620.9657588500302,2.3536913704892948,180.42159477279293
United Airlines,Pittsburgh International Airport,George Bush Intercontinental Houston Airport,Pittsburgh,United States,40.49150085,-80.23290253,1203,Houston,United States,29.984399795532227,-95.34140014648438,97,1797.4858610785072,3.0132006592555265,264.64949938998353
United Airlines,Palm Springs International Airport,George Bush Intercontinental Houston Airport,Palm Springs,United States,33.8297004699707,-116.50700378417967,477,Houston,United States,29.984399795532227,-95.34140014648438,97,2039.2211517798326,3.005762661511276,229.90783514295032
United Airlines,Raleigh Durham International Airport,George Bush Intercontinental Houston Airport,Raleigh-durham,United States,35.87760162353516,-78.7874984741211,435,Houston,United States,29.984399795532227,-95.34140014648438,97,1675.2925513876319,2.451214011659907,251.25437269593016
United Airlines,Richmond International Airport,George Bush Intercontinental Houston Airport,Richmond,United States,37.50519943237305,-77.3197021484375,167,Houston,United States,29.984399795532227,-95.34140014648438,97,1859.9636103091082,2.493544884409581,277.3265664113351
United Airlines,San Diego International Airport,George Bush Intercontinental Houston Airport,San Diego,United States,32.7336006165,-117.190002441,17,Houston,United States,29.984399795532227,-95.34140014648438,97,2093.149529516749,3.310914253069956,230.8066383754946
United Airlines,Savannah Hilton Head International Airport,George Bush Intercontinental Houston Airport,Savannah,United States,32.12760162,-81.20210266,50,Houston,United States,29.984399795532227,-95.34140014648438,97,1366.721769333868,2.6932628208396747,153.5994942632369
United Airlines,Louisville International Standiford Field,George Bush Intercontinental Houston Airport,Louisville,United States,38.1744,-85.736,501,Houston,United States,29.984399795532227,-95.34140014648438,97,1268.1482674586753,1.8196208931819078,192.7977291867781
United Airlines,Seattle Tacoma International Airport,George Bush Intercontinental Houston Airport,Seattle,United States,47.449001,-122.308998,433,Houston,United States,29.984399795532227,-95.34140014648438,97,3013.4051415870726,4.3090843480315915,330.8259262676795
United Airlines,San Francisco International Airport,George Bush Intercontinental Houston Airport,San Francisco,United States,37.61899948120117,-122.375,13,Houston,United States,29.984399795532227,-95.34140014648438,97,2627.1864801729935,4.2348059000800164,323.8105888454649
United Airlines,Shreveport Regional Airport,George Bush Intercontinental Houston Airport,Shreveport,United States,32.446602,-93.8256,258,Houston,United States,29.984399795532227,-95.34140014648438,97,309.4015557945203,0.6859711892068607,54.53763907748735
United Airlines,Norman Y. Mineta San Jose International Airport,George Bush Intercontinental Houston Airport,San Jose,United States,37.362598,-121.929001,62,Houston,United States,29.984399795532227,-95.34140014648438,97,2583.22037145185,3.628803853583593,286.52581453691096
United Airlines,Salt Lake City International Airport,George Bush Intercontinental Houston Airport,Salt Lake City,United States,40.78839874267578,-111.97799682617188,4227,Houston,United States,29.984399795532227,-95.34140014648438,97,1922.3489579490279,2.57688291579037,253.485531978933
United Airlines,Sacramento International Airport,George Bush Intercontinental Houston Airport,Sacramento,United States,38.69540023803711,-121.59100341796876,27,Houston,United States,29.984399795532227,-95.34140014648438,97,2585.9377842363847,4.014741100917286,337.50787677197894
United Airlines,Tulsa International Airport,George Bush Intercontinental Houston Airport,Tulsa,United States,36.19839859008789,-95.88809967041016,677,Houston,United States,29.984399795532227,-95.34140014648438,97,692.8354110408412,1.4653115719200005,87.86173224328655
United Airlines,Tucson International Airport,George Bush Intercontinental Houston Airport,Tucson,United States,32.1161003112793,-110.94100189208984,2643,Houston,United States,29.984399795532227,-95.34140014648438,97,1503.451609275857,1.9938710524815497,222.37427642374553
United Airlines,Tyler Pounds Regional Airport,George Bush Intercontinental Houston Airport,Tyler,United States,32.35409927368164,-95.40239715576172,544,Houston,United States,29.984399795532227,-95.34140014648438,97,263.56244194976034,0.7389485928272423,62.834047429062686
United Airlines,Destin-Ft Walton Beach Airport,George Bush Intercontinental Houston Airport,Valparaiso,United States,30.4832,-86.525398,87,Houston,United States,29.984399795532227,-95.34140014648438,97,848.5499777761812,1.7319929337097055,117.90373943880915
United Airlines,Dallas Love Field,George Bush Intercontinental Houston Airport,Dallas,United States,32.847099,-96.851799,487,Houston,United States,29.984399795532227,-95.34140014648438,97,349.08429058076075,0.7821501814098264,104.92603449714673
United Airlines,Valley International Airport,George Bush Intercontinental Houston Airport,Harlingen,United States,26.228500366210938,-97.65440368652344,36,Houston,United States,29.984399795532227,-95.34140014648438,97,475.2391948091789,1.5770885483856434,59.44885024936026
United Airlines,Atlantic City International Airport,George Bush Intercontinental Houston Airport,Atlantic City,United States,39.45759963989258,-74.57720184326172,75,Houston,United States,29.984399795532227,-95.34140014648438,97,2162.882663341413,3.396788415473258,247.82570539221862
United Airlines,Lea County Regional Airport,George Bush Intercontinental Houston Airport,Hobbs,United States,32.6875,-103.2170029,3661,Houston,United States,29.984399795532227,-95.34140014648438,97,805.8348876010533,1.843184652749907,112.71606103316873
Pacific Wings,Victoria Regional Airport,George Bush Intercontinental Houston Airport,Victoria,United States,28.85260009765625,-96.9185028076172,115,Houston,United States,29.984399795532227,-95.34140014648438,97,197.91426570339038,0.8123889356307831,106.87776475828686
Turkish Airlines,Atatürk International Airport,Esfahan Shahid Beheshti International Airport,Istanbul,Turkey,40.976898,28.8146,163,Esfahan,Iran,32.75080108642578,51.86130142211914,5059,2236.1578373031134,3.396083139574956,271.37723493785853
Iran Air,Dubai International Airport,Esfahan Shahid Beheshti International Airport,Dubai,United Arab Emirates,25.2527999878,55.3643989563,62,Esfahan,Iran,32.75080108642578,51.86130142211914,5059,900.4769819780219,1.6172116669638634,91.07675316626691
Iran Air,Ahwaz Airport,Esfahan Shahid Beheshti International Airport,Ahwaz,Iran,31.3374004364,48.7620010376,66,Esfahan,Iran,32.75080108642578,51.86130142211914,5059,331.6904323648,0.7504341256498613,70.44798621790011
Iran Air,Bandar Abbas International Airport,Esfahan Shahid Beheshti International Airport,Bandar Abbas,Iran,27.218299865722656,56.37779998779297,22,Esfahan,Iran,32.75080108642578,51.86130142211914,5059,753.2308646429395,1.0694765244404678,111.4716447169819
Iran Air,Kish International Airport,Esfahan Shahid Beheshti International Airport,Kish Island,Iran,26.5261993408,53.9802017212,101,Esfahan,Iran,32.75080108642578,51.86130142211914,5059,721.7462058568221,1.637819901671929,95.73673824495995
Iran Air,Mashhad International Airport,Esfahan Shahid Beheshti International Airport,Mashhad,Iran,36.235198974609375,59.64099884033203,3263,Esfahan,Iran,32.75080108642578,51.86130142211914,5059,811.0657661560994,1.031855518362883,170.82962262107088
Iran Air,Shiraz Shahid Dastghaib International Airport,Esfahan Shahid Beheshti International Airport,Shiraz,Iran,29.53919982910156,52.58980178833008,4920,Esfahan,Iran,32.75080108642578,51.86130142211914,5059,363.777632878365,0.910203775304782,76.84716546235285
Iran Air,Tabriz International Airport,Esfahan Shahid Beheshti International Airport,Tabriz,Iran,38.1338996887207,46.23500061035156,4459,Esfahan,Iran,32.75080108642578,51.86130142211914,5059,785.824933904846,1.820804245236538,93.42959329752611
Iran Air,Mehrabad International Airport,Esfahan Shahid Beheshti International Airport,Teheran,Iran,35.68920135498047,51.31340026855469,3962,Esfahan,Iran,32.75080108642578,51.86130142211914,5059,330.5940046391027,0.973357258339526,119.18172139351373
Iran Air,Kerman Airport,Esfahan Shahid Beheshti International Airport,Kerman,Iran,30.2744007111,56.9510993958,5741,Esfahan,Iran,32.75080108642578,51.86130142211914,5059,555.4342971244664,1.459643360368965,136.6048077055947
Iran Aseman Airlines,Persian Gulf International Airport,Esfahan Shahid Beheshti International Airport,Khalije Fars,Iran,27.379601,52.737701,27,Esfahan,Iran,32.75080108642578,51.86130142211914,5059,603.1670585101323,1.3688396224757309,149.44428720162122
Kish Air,Mahshahr Airport,Esfahan Shahid Beheshti International Airport,Bandar Mahshahr,Iran,30.55620002746582,49.15190124511719,8,Esfahan,Iran,32.75080108642578,51.86130142211914,5059,353.97424023629304,0.5015896513036412,72.8589436112866
Turkish Airlines,Atatürk International Airport,Iğdır Airport,Istanbul,Turkey,40.976898,28.8146,163,Igdir,Turkey,39.9766273499,43.8766479492,3101,1277.2357533835561,2.114036512344283,214.008654498015
Turkish Airlines,Esenboğa International Airport,Iğdır Airport,Ankara,Turkey,40.1281013489,32.995098114,3125,Igdir,Turkey,39.9766273499,43.8766479492,3101,925.7569051442648,1.6623931803261738,104.3504433905154
Turkish Airlines,Atatürk International Airport,Süleyman Demirel International Airport,Istanbul,Turkey,40.976898,28.8146,163,Isparta,Turkey,37.8554000854,30.3684005737,2835,371.85659925600635,1.3099458081327588,49.25559238415095
Turkish Airlines,Atatürk International Airport,Kastamonu Airport,Istanbul,Turkey,40.976898,28.8146,163,Kastamonu,Turkey,41.31420135498047,33.795799255371094,3520,418.72147966515945,0.784622874509953,43.35734716679203
Turkish Airlines,Atatürk International Airport,Shahid Ashrafi Esfahani Airport,Istanbul,Turkey,40.976898,28.8146,163,Bakhtaran,Iran,34.3459014893,47.1581001282,4307,1770.435975658081,3.1903146700928473,214.5542704414339
Iran Air,Mashhad International Airport,Shahid Ashrafi Esfahani Airport,Mashhad,Iran,36.235198974609375,59.64099884033203,3263,Bakhtaran,Iran,34.3459014893,47.1581001282,4307,1151.4084098439425,2.415905144212838,198.0264903027665
Iran Air,Mehrabad International Airport,Shahid Ashrafi Esfahani Airport,Teheran,Iran,35.68920135498047,51.31340026855469,3962,Bakhtaran,Iran,34.3459014893,47.1581001282,4307,406.774511540685,1.2596718952334052,134.13301474312405
Turkish Airlines,Atatürk International Airport,Zafer Airport,Istanbul,Turkey,40.976898,28.8146,163,Kutahya,Turkey,39.113079,30.128111,3327,235.4772691613109,1.008195657174461,71.41137108005117
Turkish Airlines,Atatürk International Airport,Mashhad International Airport,Istanbul,Turkey,40.976898,28.8146,163,Mashhad,Iran,36.235198974609375,59.64099884033203,3263,2715.2787996007464,3.811300269314742,364.8934456078721
Air Arabia,Sharjah International Airport,Mashhad International Airport,Sharjah,United Arab Emirates,25.32859992980957,55.5172004699707,111,Mashhad,Iran,36.235198974609375,59.64099884033203,3263,1274.7509188066156,2.5278584922450715,170.11538754637257
Qatar Airways,Hamad International Airport,Mashhad International Airport,Doha,Qatar,25.273056,51.608056,13,Mashhad,Iran,36.235198974609375,59.64099884033203,3263,1439.1166676731577,2.2431151784838477,228.7822061713872
Iran Air,Abadan Airport,Mashhad International Airport,Abadan,Iran,30.371099472,48.2282981873,10,Mashhad,Iran,36.235198974609375,59.64099884033203,3263,1243.6783974448545,1.7002195915354124,206.4392893203155
Iran Air,Ahwaz Airport,Mashhad International Airport,Ahwaz,Iran,31.3374004364,48.7620010376,66,Mashhad,Iran,36.235198974609375,59.64099884033203,3263,1142.3803606019096,2.2975171461555526,174.21360217920915
Iran Air,Shahid Sadooghi Airport,Mashhad International Airport,Yazd,Iran,31.9048995972,54.2765007019,4054,Mashhad,Iran,36.235198974609375,59.64099884033203,3263,689.6875931780388,1.4406709479631505,165.04778033474258
Iran Air,Bandar Abbas International Airport,Mashhad International Airport,Bandar Abbas,Iran,27.218299865722656,56.37779998779297,22,Mashhad,Iran,36.235198974609375,59.64099884033203,3263,1048.8545150175696,1.4568196293657074,140.73650816893533
Iran Air,Esfahan Shahid Beheshti International Airport,Mashhad International Airport,Esfahan,Iran,32.75080108642578,51.86130142211914,5059,Mashhad,Iran,36.235198974609375,59.64099884033203,3263,811.0657661560994,1.249293131928114,138.9999887239062
